"DATE_TIME";"1__1_2500_044_Engine_Speed__ECU_";"1__1_0181_001_P_Charge_Mix_A";"1__1_4540_007_Fuel_Flow"
"2021-01-22 09:50:14 891000us";95.20;0.97;15.87
"2021-01-22 09:50:14 896000us";95.20;0.97;15.87
"2021-01-22 09:50:14 901000us";95.20;0.97;15.87
"2021-01-22 09:50:14 906000us";95.20;0.97;15.87
"2021-01-22 09:50:14 911000us";95.20;0.97;15.87
"2021-01-22 09:50:14 916000us";95.20;0.97;15.87
"2021-01-22 09:50:14 921000us";95.20;0.97;15.87
"2021-01-22 09:50:14 926000us";95.20;0.97;15.87
"2021-01-22 09:50:14 931000us";95.20;0.97;15.87
"2021-01-22 09:50:14 936000us";95.20;0.97;15.87
"2021-01-22 09:50:14 941000us";95.20;0.97;15.87
"2021-01-22 09:50:14 946000us";95.20;0.97;15.87
"2021-01-22 09:50:14 951000us";95.20;0.97;15.87
"2021-01-22 09:50:14 956000us";95.20;0.97;15.87
"2021-01-22 09:50:14 961000us";95.20;0.97;15.87
"2021-01-22 09:50:14 966000us";95.20;0.97;15.87
"2021-01-22 09:50:14 971000us";95.20;0.97;15.87
"2021-01-22 09:50:14 976000us";95.20;0.97;15.87
"2021-01-22 09:50:14 981000us";95.20;0.97;15.87
"2021-01-22 09:50:14 986000us";95.20;0.97;15.87
"2021-01-22 09:50:14 991000us";95.20;0.97;15.87
"2021-01-22 09:50:14 996000us";95.20;0.97;15.87
"2021-01-22 09:50:15 001000us";95.20;0.97;15.87
"2021-01-22 09:50:15 006000us";95.20;0.97;15.87
"2021-01-22 09:50:15 011000us";95.20;0.97;15.87
"2021-01-22 09:50:15 016000us";95.20;0.97;15.87
"2021-01-22 09:50:15 021000us";95.20;0.97;15.87
"2021-01-22 09:50:15 026000us";95.20;0.97;15.87
"2021-01-22 09:50:15 031000us";95.20;0.97;15.87
"2021-01-22 09:50:15 036000us";95.20;0.97;15.87
"2021-01-22 09:50:15 041000us";95.20;0.97;15.87
"2021-01-22 09:50:15 046000us";95.20;0.97;15.87
"2021-01-22 09:50:15 051000us";95.20;0.97;15.87
"2021-01-22 09:50:15 056000us";95.20;0.97;15.87
"2021-01-22 09:50:15 061000us";95.20;0.97;15.87
"2021-01-22 09:50:15 066000us";95.20;0.97;15.87
"2021-01-22 09:50:15 071000us";95.20;0.97;15.87
"2021-01-22 09:50:15 076000us";95.20;0.97;15.87
"2021-01-22 09:50:15 081000us";95.20;0.97;15.87
"2021-01-22 09:50:15 086000us";95.20;0.97;15.87
"2021-01-22 09:50:15 091000us";95.20;0.97;15.87
"2021-01-22 09:50:15 096000us";95.20;0.97;15.87
"2021-01-22 09:50:15 101000us";95.20;0.97;15.87
"2021-01-22 09:50:15 106000us";95.20;0.97;15.87
"2021-01-22 09:50:15 111000us";95.20;0.97;15.87
"2021-01-22 09:50:15 116000us";95.20;0.97;15.87
"2021-01-22 09:50:15 121000us";95.20;0.97;15.87
"2021-01-22 09:50:15 126000us";95.20;0.97;15.87
"2021-01-22 09:50:15 131000us";95.40;0.97;16.88
"2021-01-22 09:50:15 136000us";95.40;0.97;16.88
"2021-01-22 09:50:15 141000us";95.40;0.97;16.88
"2021-01-22 09:50:15 146000us";95.40;0.97;16.88
"2021-01-22 09:50:15 151000us";95.40;0.97;16.88
"2021-01-22 09:50:15 156000us";95.40;0.97;16.88
"2021-01-22 09:50:15 161000us";95.40;0.97;16.88
"2021-01-22 09:50:15 166000us";95.40;0.97;16.88
"2021-01-22 09:50:15 171000us";95.40;0.97;16.88
"2021-01-22 09:50:15 176000us";95.40;0.97;16.88
"2021-01-22 09:50:15 181000us";95.40;0.97;16.88
"2021-01-22 09:50:15 186000us";95.40;0.97;16.88
"2021-01-22 09:50:15 191000us";95.40;0.97;16.88
"2021-01-22 09:50:15 196000us";95.40;0.97;16.88
"2021-01-22 09:50:15 201000us";95.40;0.97;16.88
"2021-01-22 09:50:15 206000us";95.40;0.97;16.88
"2021-01-22 09:50:15 211000us";95.40;0.97;16.88
"2021-01-22 09:50:15 216000us";95.40;0.97;16.88
"2021-01-22 09:50:15 221000us";95.40;0.97;16.88
"2021-01-22 09:50:15 226000us";95.40;0.97;16.88
"2021-01-22 09:50:15 231000us";95.40;0.97;16.88
"2021-01-22 09:50:15 236000us";95.40;0.97;16.88
"2021-01-22 09:50:15 241000us";95.40;0.97;16.88
"2021-01-22 09:50:15 246000us";95.40;0.97;16.88
"2021-01-22 09:50:15 251000us";95.40;0.97;16.88
"2021-01-22 09:50:15 256000us";95.40;0.97;16.88
"2021-01-22 09:50:15 261000us";95.40;0.97;16.88
"2021-01-22 09:50:15 266000us";95.40;0.97;16.88
"2021-01-22 09:50:15 271000us";95.40;0.97;16.88
"2021-01-22 09:50:15 276000us";95.40;0.97;16.88
"2021-01-22 09:50:15 281000us";95.40;0.97;16.88
"2021-01-22 09:50:15 286000us";95.40;0.97;16.88
"2021-01-22 09:50:15 291000us";95.40;0.97;16.88
"2021-01-22 09:50:15 296000us";95.40;0.97;16.88
"2021-01-22 09:50:15 301000us";95.40;0.97;16.88
"2021-01-22 09:50:15 306000us";95.40;0.97;16.88
"2021-01-22 09:50:15 311000us";95.40;0.97;16.88
"2021-01-22 09:50:15 316000us";95.40;0.97;16.88
"2021-01-22 09:50:15 321000us";95.40;0.97;16.88
"2021-01-22 09:50:15 326000us";95.40;0.97;16.88
"2021-01-22 09:50:15 331000us";95.40;0.97;16.88
"2021-01-22 09:50:15 336000us";95.40;0.97;16.88
"2021-01-22 09:50:15 341000us";95.40;0.97;16.88
"2021-01-22 09:50:15 346000us";95.40;0.97;16.88
"2021-01-22 09:50:15 351000us";95.40;0.97;16.88
"2021-01-22 09:50:15 356000us";95.40;0.97;16.88
"2021-01-22 09:50:15 361000us";95.40;0.97;16.88
"2021-01-22 09:50:15 366000us";95.40;0.97;16.88
"2021-01-22 09:50:15 371000us";95.40;0.97;16.88
"2021-01-22 09:50:15 376000us";95.40;0.97;16.88
"2021-01-22 09:50:15 381000us";95.40;0.97;16.88
"2021-01-22 09:50:15 386000us";95.40;0.97;16.88
"2021-01-22 09:50:15 391000us";95.40;0.97;16.88
"2021-01-22 09:50:15 396000us";95.40;0.97;16.88
"2021-01-22 09:50:15 401000us";95.40;0.97;16.88
"2021-01-22 09:50:15 406000us";95.40;0.97;16.88
"2021-01-22 09:50:15 411000us";95.40;0.97;16.88
"2021-01-22 09:50:15 416000us";95.40;0.97;16.88
"2021-01-22 09:50:15 421000us";95.40;0.97;16.88
"2021-01-22 09:50:15 426000us";95.40;0.97;16.88
"2021-01-22 09:50:15 431000us";95.40;0.97;16.88
"2021-01-22 09:50:15 436000us";95.40;0.97;16.88
"2021-01-22 09:50:15 441000us";95.40;0.97;16.88
"2021-01-22 09:50:15 446000us";95.40;0.97;16.88
"2021-01-22 09:50:15 451000us";95.40;0.97;16.88
"2021-01-22 09:50:15 456000us";95.40;0.97;16.88
"2021-01-22 09:50:15 461000us";95.40;0.97;16.88
"2021-01-22 09:50:15 466000us";95.40;0.97;16.88
"2021-01-22 09:50:15 471000us";95.60;0.97;14.46
"2021-01-22 09:50:15 476000us";95.60;0.97;14.46
"2021-01-22 09:50:15 481000us";95.60;0.97;14.46
"2021-01-22 09:50:15 486000us";95.60;0.97;14.46
"2021-01-22 09:50:15 491000us";95.60;0.97;14.46
"2021-01-22 09:50:15 496000us";95.60;0.97;14.46
"2021-01-22 09:50:15 501000us";95.60;0.97;14.46
"2021-01-22 09:50:15 506000us";95.60;0.97;14.46
"2021-01-22 09:50:15 511000us";95.60;0.97;14.46
"2021-01-22 09:50:15 516000us";95.60;0.97;14.46
"2021-01-22 09:50:15 521000us";95.60;0.97;14.46
"2021-01-22 09:50:15 526000us";95.60;0.97;14.46
"2021-01-22 09:50:15 531000us";95.60;0.97;14.46
"2021-01-22 09:50:15 536000us";95.60;0.97;14.46
"2021-01-22 09:50:15 541000us";95.60;0.97;14.46
"2021-01-22 09:50:15 546000us";95.60;0.97;14.46
"2021-01-22 09:50:15 551000us";95.60;0.97;14.46
"2021-01-22 09:50:15 556000us";95.60;0.97;14.46
"2021-01-22 09:50:15 561000us";95.60;0.97;14.46
"2021-01-22 09:50:15 566000us";95.60;0.97;14.46
"2021-01-22 09:50:15 571000us";95.60;0.97;14.46
"2021-01-22 09:50:15 576000us";95.60;0.97;14.46
"2021-01-22 09:50:15 581000us";95.60;0.97;14.46
"2021-01-22 09:50:15 586000us";95.60;0.97;14.46
"2021-01-22 09:50:15 591000us";95.60;0.97;14.46
"2021-01-22 09:50:15 596000us";95.60;0.97;14.46
"2021-01-22 09:50:15 601000us";95.60;0.97;14.46
"2021-01-22 09:50:15 606000us";95.60;0.97;14.46
"2021-01-22 09:50:15 611000us";95.60;0.97;14.46
"2021-01-22 09:50:15 616000us";95.60;0.97;14.46
"2021-01-22 09:50:15 621000us";95.60;0.97;14.46
"2021-01-22 09:50:15 626000us";95.60;0.97;14.46
"2021-01-22 09:50:15 631000us";95.60;0.97;14.46
"2021-01-22 09:50:15 636000us";95.60;0.97;14.46
"2021-01-22 09:50:15 641000us";95.60;0.97;14.46
"2021-01-22 09:50:15 646000us";95.60;0.97;14.46
"2021-01-22 09:50:15 651000us";95.60;0.97;14.46
"2021-01-22 09:50:15 656000us";95.60;0.97;14.46
"2021-01-22 09:50:15 661000us";95.60;0.97;14.46
"2021-01-22 09:50:15 666000us";95.60;0.97;14.46
"2021-01-22 09:50:15 671000us";95.60;0.97;14.46
"2021-01-22 09:50:15 676000us";95.60;0.97;14.46
"2021-01-22 09:50:15 681000us";95.60;0.97;14.46
"2021-01-22 09:50:15 686000us";95.60;0.97;14.46
"2021-01-22 09:50:15 691000us";95.60;0.97;14.46
"2021-01-22 09:50:15 696000us";95.60;0.97;14.46
"2021-01-22 09:50:15 701000us";95.60;0.97;14.46
"2021-01-22 09:50:15 706000us";95.60;0.97;14.46
"2021-01-22 09:50:15 711000us";95.60;0.97;14.46
"2021-01-22 09:50:15 716000us";95.60;0.97;14.46
"2021-01-22 09:50:15 721000us";95.60;0.97;14.46
"2021-01-22 09:50:15 726000us";95.60;0.97;14.46
"2021-01-22 09:50:15 731000us";95.60;0.97;14.46
"2021-01-22 09:50:15 736000us";95.60;0.97;14.46
"2021-01-22 09:50:15 741000us";95.60;0.97;14.46
"2021-01-22 09:50:15 746000us";95.60;0.97;14.46
"2021-01-22 09:50:15 751000us";95.60;0.97;14.46
"2021-01-22 09:50:15 756000us";95.60;0.97;14.46
"2021-01-22 09:50:15 761000us";95.60;0.97;14.46
"2021-01-22 09:50:15 766000us";95.60;0.97;14.46
"2021-01-22 09:50:15 771000us";95.60;0.97;14.46
"2021-01-22 09:50:15 776000us";95.60;0.97;14.46
"2021-01-22 09:50:15 781000us";95.60;0.97;14.46
"2021-01-22 09:50:15 786000us";95.60;0.97;14.46
"2021-01-22 09:50:15 791000us";95.60;0.97;14.46
"2021-01-22 09:50:15 796000us";95.60;0.97;14.46
"2021-01-22 09:50:15 801000us";95.60;0.97;14.46
"2021-01-22 09:50:15 806000us";95.60;0.97;14.46
"2021-01-22 09:50:15 811000us";95.30;0.97;15.38
"2021-01-22 09:50:15 816000us";95.30;0.97;15.38
"2021-01-22 09:50:15 821000us";95.30;0.97;15.38
"2021-01-22 09:50:15 826000us";95.30;0.97;15.38
"2021-01-22 09:50:15 831000us";95.30;0.97;15.38
"2021-01-22 09:50:15 836000us";95.30;0.97;15.38
"2021-01-22 09:50:15 841000us";95.30;0.97;15.38
"2021-01-22 09:50:15 846000us";95.30;0.97;15.38
"2021-01-22 09:50:15 851000us";95.30;0.97;15.38
"2021-01-22 09:50:15 856000us";95.30;0.97;15.38
"2021-01-22 09:50:15 861000us";95.30;0.97;15.38
"2021-01-22 09:50:15 866000us";95.30;0.97;15.38
"2021-01-22 09:50:15 871000us";95.30;0.97;15.38
"2021-01-22 09:50:15 876000us";95.30;0.97;15.38
"2021-01-22 09:50:15 881000us";95.30;0.97;15.38
"2021-01-22 09:50:15 886000us";95.30;0.97;15.38
"2021-01-22 09:50:15 891000us";95.30;0.97;15.38
"2021-01-22 09:50:15 896000us";95.30;0.97;15.38
"2021-01-22 09:50:15 901000us";95.30;0.97;15.38
"2021-01-22 09:50:15 906000us";95.30;0.97;15.38
"2021-01-22 09:50:15 911000us";95.30;0.97;15.38
"2021-01-22 09:50:15 916000us";95.30;0.97;15.38
"2021-01-22 09:50:15 921000us";95.30;0.97;15.38
"2021-01-22 09:50:15 926000us";95.30;0.97;15.38
"2021-01-22 09:50:15 931000us";95.30;0.97;15.38
"2021-01-22 09:50:15 936000us";95.30;0.97;15.38
"2021-01-22 09:50:15 941000us";95.30;0.97;15.38
"2021-01-22 09:50:15 946000us";95.30;0.97;15.38
"2021-01-22 09:50:15 951000us";95.30;0.97;15.38
"2021-01-22 09:50:15 956000us";95.30;0.97;15.38
"2021-01-22 09:50:15 961000us";95.30;0.97;15.38
"2021-01-22 09:50:15 966000us";95.30;0.97;15.38
"2021-01-22 09:50:15 971000us";95.30;0.97;15.38
"2021-01-22 09:50:15 976000us";95.30;0.97;15.38
"2021-01-22 09:50:15 981000us";95.30;0.97;15.38
"2021-01-22 09:50:15 986000us";95.30;0.97;15.38
"2021-01-22 09:50:15 991000us";95.30;0.97;15.38
"2021-01-22 09:50:15 996000us";95.30;0.97;15.38
"2021-01-22 09:50:16 001000us";95.30;0.97;15.38
"2021-01-22 09:50:16 006000us";95.30;0.97;15.38
"2021-01-22 09:50:16 011000us";95.30;0.97;15.38
"2021-01-22 09:50:16 016000us";95.30;0.97;15.38
"2021-01-22 09:50:16 021000us";95.30;0.97;15.38
"2021-01-22 09:50:16 026000us";95.30;0.97;15.38
"2021-01-22 09:50:16 031000us";95.30;0.97;15.38
"2021-01-22 09:50:16 036000us";95.30;0.97;15.38
"2021-01-22 09:50:16 041000us";95.30;0.97;15.38
"2021-01-22 09:50:16 046000us";95.30;0.97;15.38
"2021-01-22 09:50:16 051000us";95.30;0.97;15.38
"2021-01-22 09:50:16 056000us";95.30;0.97;15.38
"2021-01-22 09:50:16 061000us";95.30;0.97;15.38
"2021-01-22 09:50:16 066000us";95.30;0.97;15.38
"2021-01-22 09:50:16 071000us";95.30;0.97;15.38
"2021-01-22 09:50:16 076000us";95.30;0.97;15.38
"2021-01-22 09:50:16 081000us";95.30;0.97;15.38
"2021-01-22 09:50:16 086000us";95.30;0.97;15.38
"2021-01-22 09:50:16 091000us";95.30;0.97;15.38
"2021-01-22 09:50:16 096000us";95.30;0.97;15.38
"2021-01-22 09:50:16 101000us";95.30;0.97;15.38
"2021-01-22 09:50:16 106000us";95.30;0.97;15.38
"2021-01-22 09:50:16 111000us";95.30;0.97;15.38
"2021-01-22 09:50:16 116000us";95.30;0.97;15.38
"2021-01-22 09:50:16 121000us";95.30;0.97;15.38
"2021-01-22 09:50:16 126000us";95.30;0.97;15.38
"2021-01-22 09:50:16 131000us";95.30;0.97;15.38
"2021-01-22 09:50:16 136000us";95.30;0.97;15.38
"2021-01-22 09:50:16 141000us";95.30;0.97;15.38
"2021-01-22 09:50:16 146000us";95.30;0.97;15.38
"2021-01-22 09:50:16 151000us";94.90;0.97;15.33
"2021-01-22 09:50:16 156000us";94.90;0.97;15.33
"2021-01-22 09:50:16 161000us";94.90;0.97;15.33
"2021-01-22 09:50:16 166000us";94.90;0.97;15.33
"2021-01-22 09:50:16 171000us";94.90;0.97;15.33
"2021-01-22 09:50:16 176000us";94.90;0.97;15.33
"2021-01-22 09:50:16 181000us";94.90;0.97;15.33
"2021-01-22 09:50:16 186000us";94.90;0.97;15.33
"2021-01-22 09:50:16 191000us";94.90;0.97;15.33
"2021-01-22 09:50:16 196000us";94.90;0.97;15.33
"2021-01-22 09:50:16 201000us";94.90;0.97;15.33
"2021-01-22 09:50:16 206000us";94.90;0.97;15.33
"2021-01-22 09:50:16 211000us";94.90;0.97;15.33
"2021-01-22 09:50:16 216000us";94.90;0.97;15.33
"2021-01-22 09:50:16 221000us";94.90;0.97;15.33
"2021-01-22 09:50:16 226000us";94.90;0.97;15.33
"2021-01-22 09:50:16 231000us";94.90;0.97;15.33
"2021-01-22 09:50:16 236000us";94.90;0.97;15.33
"2021-01-22 09:50:16 241000us";94.90;0.97;15.33
"2021-01-22 09:50:16 246000us";94.90;0.97;15.33
"2021-01-22 09:50:16 251000us";94.90;0.97;15.33
"2021-01-22 09:50:16 256000us";94.90;0.97;15.33
"2021-01-22 09:50:16 261000us";94.90;0.97;15.33
"2021-01-22 09:50:16 266000us";94.90;0.97;15.33
"2021-01-22 09:50:16 271000us";94.90;0.97;15.33
"2021-01-22 09:50:16 276000us";94.90;0.97;15.33
"2021-01-22 09:50:16 281000us";94.90;0.97;15.33
"2021-01-22 09:50:16 286000us";94.90;0.97;15.33
"2021-01-22 09:50:16 291000us";94.90;0.97;15.33
"2021-01-22 09:50:16 296000us";94.90;0.97;15.33
"2021-01-22 09:50:16 301000us";94.90;0.97;15.33
"2021-01-22 09:50:16 306000us";94.90;0.97;15.33
"2021-01-22 09:50:16 311000us";94.90;0.97;15.33
"2021-01-22 09:50:16 316000us";94.90;0.97;15.33
"2021-01-22 09:50:16 321000us";94.90;0.97;15.33
"2021-01-22 09:50:16 326000us";94.90;0.97;15.33
"2021-01-22 09:50:16 331000us";94.90;0.97;15.33
"2021-01-22 09:50:16 336000us";94.90;0.97;15.33
"2021-01-22 09:50:16 341000us";94.90;0.97;15.33
"2021-01-22 09:50:16 346000us";94.90;0.97;15.33
"2021-01-22 09:50:16 351000us";94.90;0.97;15.33
"2021-01-22 09:50:16 356000us";94.90;0.97;15.33
"2021-01-22 09:50:16 361000us";94.90;0.97;15.33
"2021-01-22 09:50:16 366000us";94.90;0.97;15.33
"2021-01-22 09:50:16 371000us";94.90;0.97;15.33
"2021-01-22 09:50:16 376000us";94.90;0.97;15.33
"2021-01-22 09:50:16 381000us";94.90;0.97;15.33
"2021-01-22 09:50:16 386000us";94.90;0.97;15.33
"2021-01-22 09:50:16 391000us";94.90;0.97;15.33
"2021-01-22 09:50:16 396000us";94.90;0.97;15.33
"2021-01-22 09:50:16 401000us";94.90;0.97;15.33
"2021-01-22 09:50:16 406000us";94.90;0.97;15.33
"2021-01-22 09:50:16 411000us";94.90;0.97;15.33
"2021-01-22 09:50:16 416000us";94.90;0.97;15.33
"2021-01-22 09:50:16 421000us";94.90;0.97;15.33
"2021-01-22 09:50:16 426000us";94.90;0.97;15.33
"2021-01-22 09:50:16 431000us";94.90;0.97;15.33
"2021-01-22 09:50:16 436000us";94.90;0.97;15.33
"2021-01-22 09:50:16 441000us";94.90;0.97;15.33
"2021-01-22 09:50:16 446000us";94.90;0.97;15.33
"2021-01-22 09:50:16 451000us";94.90;0.97;15.33
"2021-01-22 09:50:16 456000us";94.90;0.97;15.33
"2021-01-22 09:50:16 461000us";94.90;0.97;15.33
"2021-01-22 09:50:16 466000us";94.90;0.97;15.33
"2021-01-22 09:50:16 471000us";94.90;0.97;15.33
"2021-01-22 09:50:16 476000us";94.90;0.97;15.33
"2021-01-22 09:50:16 481000us";94.90;0.97;15.33
"2021-01-22 09:50:16 486000us";94.90;0.97;15.33
"2021-01-22 09:50:16 491000us";95.20;0.97;15.61
"2021-01-22 09:50:16 496000us";95.20;0.97;15.61
"2021-01-22 09:50:16 501000us";95.20;0.97;15.61
"2021-01-22 09:50:16 506000us";95.20;0.97;15.61
"2021-01-22 09:50:16 511000us";95.20;0.97;15.61
"2021-01-22 09:50:16 516000us";95.20;0.97;15.61
"2021-01-22 09:50:16 521000us";95.20;0.97;15.61
"2021-01-22 09:50:16 526000us";95.20;0.97;15.61
"2021-01-22 09:50:16 531000us";95.20;0.97;15.61
"2021-01-22 09:50:16 536000us";95.20;0.97;15.61
"2021-01-22 09:50:16 541000us";95.20;0.97;15.61
"2021-01-22 09:50:16 546000us";95.20;0.97;15.61
"2021-01-22 09:50:16 551000us";95.20;0.97;15.61
"2021-01-22 09:50:16 556000us";95.20;0.97;15.61
"2021-01-22 09:50:16 561000us";95.20;0.97;15.61
"2021-01-22 09:50:16 566000us";95.20;0.97;15.61
"2021-01-22 09:50:16 571000us";95.20;0.97;15.61
"2021-01-22 09:50:16 576000us";95.20;0.97;15.61
"2021-01-22 09:50:16 581000us";95.20;0.97;15.61
"2021-01-22 09:50:16 586000us";95.20;0.97;15.61
"2021-01-22 09:50:16 591000us";95.20;0.97;15.61
"2021-01-22 09:50:16 596000us";95.20;0.97;15.61
"2021-01-22 09:50:16 601000us";95.20;0.97;15.61
"2021-01-22 09:50:16 606000us";95.20;0.97;15.61
"2021-01-22 09:50:16 611000us";95.20;0.97;15.61
"2021-01-22 09:50:16 616000us";95.20;0.97;15.61
"2021-01-22 09:50:16 621000us";95.20;0.97;15.61
"2021-01-22 09:50:16 626000us";95.20;0.97;15.61
"2021-01-22 09:50:16 631000us";95.20;0.97;15.61
"2021-01-22 09:50:16 636000us";95.20;0.97;15.61
"2021-01-22 09:50:16 641000us";95.20;0.97;15.61
"2021-01-22 09:50:16 646000us";95.20;0.97;15.61
"2021-01-22 09:50:16 651000us";95.20;0.97;15.61
"2021-01-22 09:50:16 656000us";95.20;0.97;15.61
"2021-01-22 09:50:16 661000us";95.20;0.97;15.61
"2021-01-22 09:50:16 666000us";95.20;0.97;15.61
"2021-01-22 09:50:16 671000us";95.20;0.97;15.61
"2021-01-22 09:50:16 676000us";95.20;0.97;15.61
"2021-01-22 09:50:16 681000us";95.20;0.97;15.61
"2021-01-22 09:50:16 686000us";95.20;0.97;15.61
"2021-01-22 09:50:16 691000us";95.20;0.97;15.61
"2021-01-22 09:50:16 696000us";95.20;0.97;15.61
"2021-01-22 09:50:16 701000us";95.20;0.97;15.61
"2021-01-22 09:50:16 706000us";95.20;0.97;15.61
"2021-01-22 09:50:16 711000us";95.20;0.97;15.61
"2021-01-22 09:50:16 716000us";95.20;0.97;15.61
"2021-01-22 09:50:16 721000us";95.20;0.97;15.61
"2021-01-22 09:50:16 726000us";95.20;0.97;15.61
"2021-01-22 09:50:16 731000us";95.20;0.97;15.61
"2021-01-22 09:50:16 736000us";95.20;0.97;15.61
"2021-01-22 09:50:16 741000us";95.20;0.97;15.61
"2021-01-22 09:50:16 746000us";95.20;0.97;15.61
"2021-01-22 09:50:16 751000us";95.20;0.97;15.61
"2021-01-22 09:50:16 756000us";95.20;0.97;15.61
"2021-01-22 09:50:16 761000us";95.20;0.97;15.61
"2021-01-22 09:50:16 766000us";95.20;0.97;15.61
"2021-01-22 09:50:16 771000us";95.20;0.97;15.61
"2021-01-22 09:50:16 776000us";95.20;0.97;15.61
"2021-01-22 09:50:16 781000us";95.20;0.97;15.61
"2021-01-22 09:50:16 786000us";95.20;0.97;15.61
"2021-01-22 09:50:16 791000us";95.20;0.97;15.61
"2021-01-22 09:50:16 796000us";95.20;0.97;15.61
"2021-01-22 09:50:16 801000us";95.20;0.97;15.61
"2021-01-22 09:50:16 806000us";95.20;0.97;15.61
"2021-01-22 09:50:16 811000us";95.20;0.97;15.61
"2021-01-22 09:50:16 816000us";95.20;0.97;15.61
"2021-01-22 09:50:16 821000us";95.20;0.97;15.61
"2021-01-22 09:50:16 826000us";95.20;0.97;15.61
"2021-01-22 09:50:16 831000us";95.30;0.97;14.91
"2021-01-22 09:50:16 836000us";95.30;0.97;14.91
"2021-01-22 09:50:16 841000us";95.30;0.97;14.91
"2021-01-22 09:50:16 846000us";95.30;0.97;14.91
"2021-01-22 09:50:16 851000us";95.30;0.97;14.91
"2021-01-22 09:50:16 856000us";95.30;0.97;14.91
"2021-01-22 09:50:16 861000us";95.30;0.97;14.91
"2021-01-22 09:50:16 866000us";95.30;0.97;14.91
"2021-01-22 09:50:16 871000us";95.30;0.97;14.91
"2021-01-22 09:50:16 876000us";95.30;0.97;14.91
"2021-01-22 09:50:16 881000us";95.30;0.97;14.91
"2021-01-22 09:50:16 886000us";95.30;0.97;14.91
"2021-01-22 09:50:16 891000us";95.30;0.97;14.91
"2021-01-22 09:50:16 896000us";95.30;0.97;14.91
"2021-01-22 09:50:16 901000us";95.30;0.97;14.91
"2021-01-22 09:50:16 906000us";95.30;0.97;14.91
"2021-01-22 09:50:16 911000us";95.30;0.97;14.91
"2021-01-22 09:50:16 916000us";95.30;0.97;14.91
"2021-01-22 09:50:16 921000us";95.30;0.97;14.91
"2021-01-22 09:50:16 926000us";95.30;0.97;14.91
"2021-01-22 09:50:16 931000us";95.30;0.97;14.91
"2021-01-22 09:50:16 936000us";95.30;0.97;14.91
"2021-01-22 09:50:16 941000us";95.30;0.97;14.91
"2021-01-22 09:50:16 946000us";95.30;0.97;14.91
"2021-01-22 09:50:16 951000us";95.30;0.97;14.91
"2021-01-22 09:50:16 956000us";95.30;0.97;14.91
"2021-01-22 09:50:16 961000us";95.30;0.97;14.91
"2021-01-22 09:50:16 966000us";95.30;0.97;14.91
"2021-01-22 09:50:16 971000us";95.30;0.97;14.91
"2021-01-22 09:50:16 976000us";95.30;0.97;14.91
"2021-01-22 09:50:16 981000us";95.30;0.97;14.91
"2021-01-22 09:50:16 986000us";95.30;0.97;14.91
"2021-01-22 09:50:16 991000us";95.30;0.97;14.91
"2021-01-22 09:50:16 996000us";95.30;0.97;14.91
"2021-01-22 09:50:17 001000us";95.30;0.97;14.91
"2021-01-22 09:50:17 006000us";95.30;0.97;14.91
"2021-01-22 09:50:17 011000us";95.30;0.97;14.91
"2021-01-22 09:50:17 016000us";95.30;0.97;14.91
"2021-01-22 09:50:17 021000us";95.30;0.97;14.91
"2021-01-22 09:50:17 026000us";95.30;0.97;14.91
"2021-01-22 09:50:17 031000us";95.30;0.97;14.91
"2021-01-22 09:50:17 036000us";95.30;0.97;14.91
"2021-01-22 09:50:17 041000us";95.30;0.97;14.91
"2021-01-22 09:50:17 046000us";95.30;0.97;14.91
"2021-01-22 09:50:17 051000us";95.30;0.97;14.91
"2021-01-22 09:50:17 056000us";95.30;0.97;14.91
"2021-01-22 09:50:17 061000us";95.30;0.97;14.91
"2021-01-22 09:50:17 066000us";95.30;0.97;14.91
"2021-01-22 09:50:17 071000us";95.30;0.97;14.91
"2021-01-22 09:50:17 076000us";95.30;0.97;14.91
"2021-01-22 09:50:17 081000us";95.30;0.97;14.91
"2021-01-22 09:50:17 086000us";95.30;0.97;14.91
"2021-01-22 09:50:17 091000us";95.30;0.97;14.91
"2021-01-22 09:50:17 096000us";95.30;0.97;14.91
"2021-01-22 09:50:17 101000us";95.30;0.97;14.91
"2021-01-22 09:50:17 106000us";95.30;0.97;14.91
"2021-01-22 09:50:17 111000us";95.30;0.97;14.91
"2021-01-22 09:50:17 116000us";95.30;0.97;14.91
"2021-01-22 09:50:17 121000us";95.30;0.97;14.91
"2021-01-22 09:50:17 126000us";95.30;0.97;14.91
"2021-01-22 09:50:17 131000us";95.30;0.97;14.91
"2021-01-22 09:50:17 136000us";95.30;0.97;14.91
"2021-01-22 09:50:17 141000us";95.30;0.97;14.91
"2021-01-22 09:50:17 146000us";95.30;0.97;14.91
"2021-01-22 09:50:17 151000us";95.30;0.97;14.91
"2021-01-22 09:50:17 156000us";95.30;0.97;14.91
"2021-01-22 09:50:17 161000us";95.30;0.97;14.91
"2021-01-22 09:50:17 166000us";95.30;0.97;14.91
"2021-01-22 09:50:17 171000us";94.70;0.97;15.56
"2021-01-22 09:50:17 176000us";94.70;0.97;15.56
"2021-01-22 09:50:17 181000us";94.70;0.97;15.56
"2021-01-22 09:50:17 186000us";94.70;0.97;15.56
"2021-01-22 09:50:17 191000us";94.70;0.97;15.56
"2021-01-22 09:50:17 196000us";94.70;0.97;15.56
"2021-01-22 09:50:17 201000us";94.70;0.97;15.56
"2021-01-22 09:50:17 206000us";94.70;0.97;15.56
